side,entry_price,entry_time,exit_price,exit_time,exit_reason,pnl,tp1_done,duration_bars
long,110790.14,2025-10-31 14:00:00+00:00,109132.95857142858,2025-10-31 16:00:00+00:00,stop_loss,-31.515684348289856,False,2
long,110670.27,2025-11-02 04:00:00+00:00,110670.27,2025-11-02 09:00:00+00:00,stop_loss,-1.0568317992847525,True,5
long,110663.89,2025-11-02 06:00:00+00:00,110663.89,2025-11-02 09:00:00+00:00,stop_loss,-1.0398753610724176,True,3
long,110895.53,2025-11-02 07:00:00+00:00,110895.53,2025-11-02 12:00:00+00:00,stop_loss,-1.000808001136606,True,5
long,106678.44,2025-11-03 16:00:00+00:00,106678.44,2025-11-03 19:00:00+00:00,stop_loss,0.1875696612843467,True,3
long,104500.01,2025-11-04 14:00:00+00:00,102547.77428571429,2025-11-04 16:00:00+00:00,stop_loss,-38.96335937739541,False,2
long,101363.98,2025-11-04 18:00:00+00:00,99048.99857142857,2025-11-04 21:00:00+00:00,stop_loss,-47.27660876321991,False,3
long,100755.43,2025-11-04 20:00:00+00:00,100755.43,2025-11-05 00:00:00+00:00,stop_loss,0.5935662850698262,True,4
long,100806.08,2025-11-07 14:00:00+00:00,102215.63,2025-11-08 07:00:00+00:00,atr_trail,25.168626314149808,True,17
long,103037.9,2025-11-09 14:00:00+00:00,105299.23035714286,2025-11-10 00:00:00+00:00,atr_trail,38.85556260643642,True,10
long,103762.17,2025-11-09 15:00:00+00:00,105159.55714285714,2025-11-10 00:00:00+00:00,atr_trail,23.693729744802816,True,9
long,106314.96,2025-11-10 00:00:00+00:00,106110.36,2025-11-11 02:00:00+00:00,stop_loss,-3.4104346341690315,True,26
long,105079.99,2025-11-10 15:00:00+00:00,106110.36,2025-11-11 02:00:00+00:00,atr_trail,17.23579357021247,True,11
long,102873.14,2025-11-13 14:00:00+00:00,101060.26571428572,2025-11-13 16:00:00+00:00,stop_loss,-36.84485177985777,False,2
long,94357.67,2025-11-16 17:00:00+00:00,94049.63,2025-11-16 19:00:00+00:00,stop_loss,-6.258108723056365,True,2
long,94261.44,2025-11-16 23:00:00+00:00,94261.44,2025-11-17 13:00:00+00:00,stop_loss,0.3309865352001031,True,14
long,94769.32,2025-11-17 14:00:00+00:00,93249.73571428572,2025-11-17 16:00:00+00:00,stop_loss,-33.669118691878026,False,2
long,94306.0,2025-11-17 16:00:00+00:00,92627.33428571429,2025-11-17 18:00:00+00:00,stop_loss,-37.200401125818395,False,2
long,90600.68,2025-11-19 21:00:00+00:00,90600.68,2025-11-20 14:00:00+00:00,stop_loss,0.43869173104281867,True,17
long,83285.35,2025-11-21 12:00:00+00:00,83285.35,2025-11-21 15:00:00+00:00,stop_loss,1.8110835304682615,True,3
long,85879.83,2025-11-23 01:00:00+00:00,85879.83,2025-11-23 06:00:00+00:00,stop_loss,-0.2544603746221523,True,5
long,86000.34,2025-11-23 02:00:00+00:00,86000.34,2025-11-23 06:00:00+00:00,stop_loss,-0.2364389456400322,True,4
long,89830.79,2025-11-26 17:00:00+00:00,92362.5,2025-11-28 16:00:00+00:00,atr_trail,50.69858111169754,True,47
long,90145.69,2025-11-26 18:00:00+00:00,92362.5,2025-11-28 16:00:00+00:00,atr_trail,44.273135238871916,True,46
long,91389.21,2025-11-27 02:00:00+00:00,91389.21,2025-11-28 16:00:00+00:00,stop_loss,0.13889862302750466,True,38
long,90690.84,2025-11-29 18:00:00+00:00,90690.84,2025-11-29 23:00:00+00:00,stop_loss,-0.8829138768905114,True,5
long,91184.45,2025-11-30 08:00:00+00:00,91184.45,2025-11-30 11:00:00+00:00,stop_loss,-0.9720483199555469,True,3
long,91413.07,2025-11-30 09:00:00+00:00,91413.07,2025-11-30 14:00:00+00:00,stop_loss,-0.9357029955188051,True,5
long,91769.99,2025-11-30 13:00:00+00:00,91104.72428571428,2025-11-30 21:00:00+00:00,stop_loss,-16.098546077769445,False,8
long,87168.91,2025-12-01 01:00:00+00:00,85768.63142857143,2025-12-01 04:00:00+00:00,stop_loss,-33.72793578418202,False,3
long,90850.01,2025-12-02 15:00:00+00:00,90850.01,2025-12-02 20:00:00+00:00,stop_loss,0.023952962219187857,True,5
long,89271.99,2025-12-02 14:00:00+00:00,93130.89,2025-12-03 14:00:00+00:00,atr_trail,77.70306823322413,True,24
long,90459.35,2025-12-05 15:00:00+00:00,89222.62142857144,2025-12-05 16:00:00+00:00,stop_loss,-28.943299977914236,False,1
long,90004.76,2025-12-06 14:00:00+00:00,89421.19714285714,2025-12-06 19:00:00+00:00,stop_loss,-14.567377661867068,False,5
long,89554.52,2025-12-07 15:00:00+00:00,91439.05,2025-12-07 21:00:00+00:00,atr_trail,37.42275396038077,True,6
long,90945.17,2025-12-07 17:00:00+00:00,90945.17,2025-12-07 21:00:00+00:00,stop_loss,-0.18244886923156978,True,4
long,92707.51,2025-12-09 15:00:00+00:00,93800.83,2025-12-09 20:00:00+00:00,atr_trail,21.008060555180602,True,5
long,94187.81,2025-12-09 16:00:00+00:00,92707.29285714285,2025-12-09 21:00:00+00:00,stop_loss,-33.03755317927338,False,5
long,92957.67,2025-12-10 19:00:00+00:00,92453.89,2025-12-10 21:00:00+00:00,stop_loss,-10.008961074125738,True,2
long,92858.39,2025-12-11 21:00:00+00:00,91312.66142857143,2025-12-12 15:00:00+00:00,stop_loss,-34.89216824518642,False,18
long,90046.54,2025-12-12 16:00:00+00:00,90046.54,2025-12-12 19:00:00+00:00,stop_loss,-0.2741919392857355,True,3
long,87297.99,2025-12-16 14:00:00+00:00,87297.99,2025-12-16 17:00:00+00:00,stop_loss,-0.021145124385355984,True,3
long,87977.43,2025-12-16 15:00:00+00:00,86482.13142857142,2025-12-17 05:00:00+00:00,stop_loss,-35.59277681624879,False,14
long,87631.37,2025-12-17 13:00:00+00:00,87631.37,2025-12-17 15:00:00+00:00,stop_loss,-0.35243795197346417,True,2
long,89675.85,2025-12-17 14:00:00+00:00,88284.53571428572,2025-12-17 15:00:00+00:00,stop_loss,-32.629854430468875,False,1
long,88851.7,2025-12-18 13:00:00+00:00,87860.74142857142,2025-12-18 14:00:00+00:00,stop_loss,-23.905900088092377,False,1
long,88513.44,2025-12-18 15:00:00+00:00,87163.69,2025-12-18 17:00:00+00:00,stop_loss,-32.09819326872846,False,2
long,88537.87,2025-12-21 08:00:00+00:00,88537.87,2025-12-21 12:00:00+00:00,stop_loss,-1.129158701081412,True,4
long,88892.82,2025-12-21 09:00:00+00:00,88411.15000000001,2025-12-21 13:00:00+00:00,stop_loss,-12.437095729441324,False,4
long,89334.2,2025-12-22 08:00:00+00:00,89334.2,2025-12-22 15:00:00+00:00,stop_loss,-0.5077483363434184,True,7
long,90208.48,2025-12-22 12:00:00+00:00,89139.32142857142,2025-12-22 17:00:00+00:00,stop_loss,-25.304169972237105,False,5
long,90126.43,2025-12-22 14:00:00+00:00,89060.28714285714,2025-12-22 19:00:00+00:00,stop_loss,-25.258828096105773,False,5
long,87443.45,2025-12-23 15:00:00+00:00,87443.45,2025-12-23 17:00:00+00:00,stop_loss,-0.44134097114029014,True,2
long,88003.63,2025-12-23 16:00:00+00:00,86961.85714285714,2025-12-24 02:00:00+00:00,stop_loss,-25.27567922238798,False,10
long,88371.27,2025-12-25 15:00:00+00:00,87846.06142857143,2025-12-25 20:00:00+00:00,stop_loss,-13.48640994813311,False,5
long,89199.99,2025-12-26 02:00:00+00:00,88146.98714285715,2025-12-26 14:00:00+00:00,stop_loss,-25.209932179204408,False,12
long,88295.69,2025-12-29 00:00:00+00:00,89557.20642857143,2025-12-29 03:00:00+00:00,atr_trail,24.671699752760926,True,3
long,88445.57,2025-12-29 01:00:00+00:00,89463.33857142857,2025-12-29 03:00:00+00:00,atr_trail,19.751449743125903,True,2
long,89163.25,2025-12-29 02:00:00+00:00,89777.25,2025-12-29 07:00:00+00:00,atr_trail,11.563294775113537,True,5
long,90123.55,2025-12-29 03:00:00+00:00,89306.61142857143,2025-12-29 09:00:00+00:00,stop_loss,-19.729302971944062,False,6
long,90143.06,2025-12-29 04:00:00+00:00,89288.81999999999,2025-12-29 09:00:00+00:00,stop_loss,-20.552984289639276,False,5
long,87872.68,2025-12-30 08:00:00+00:00,88875.82,2025-12-30 15:00:00+00:00,atr_trail,19.708626786586763,True,7
long,88875.83,2025-12-30 14:00:00+00:00,88742.63,2025-12-30 17:00:00+00:00,stop_loss,-3.4376424726496992,True,3
long,89016.35,2025-12-30 15:00:00+00:00,88149.5942857143,2025-12-30 17:00:00+00:00,stop_loss,-21.07407895933076,False,2
long,88839.04,2026-01-01 23:00:00+00:00,88839.04,2026-01-02 04:00:00+00:00,stop_loss,-1.0676150099261508,True,5
long,89467.32,2026-01-02 09:00:00+00:00,89467.32,2026-01-02 11:00:00+00:00,stop_loss,-0.8619603608174626,True,2
long,88950.65,2026-01-02 03:00:00+00:00,88950.65,2026-01-02 14:00:00+00:00,stop_loss,-0.914350148087749,True,11
long,89666.29,2026-01-02 10:00:00+00:00,88957.42285714285,2026-01-02 14:00:00+00:00,stop_loss,-17.411229456624998,False,4
long,89580.0,2026-01-02 14:00:00+00:00,89580.0,2026-01-02 18:00:00+00:00,stop_loss,-0.5973256147737068,True,4
long,91341.47,2026-01-04 00:00:00+00:00,91237.54,2026-01-04 07:00:00+00:00,stop_loss,-3.0276006599976437,True,7
long,91468.28,2026-01-04 09:00:00+00:00,92452.06428571428,2026-01-05 01:00:00+00:00,atr_trail,18.578433129261498,True,16
long,92405.46,2026-01-05 00:00:00+00:00,92405.46,2026-01-05 04:00:00+00:00,stop_loss,-0.9090235144113781,True,4
long,92967.28,2026-01-05 01:00:00+00:00,92222.65428571429,2026-01-05 06:00:00+00:00,stop_loss,-17.619092185674504,False,5
long,93428.0,2026-01-05 14:00:00+00:00,93428.0,2026-01-05 17:00:00+00:00,stop_loss,-0.5041752548945265,True,3
long,93957.73,2026-01-05 15:00:00+00:00,93957.73,2026-01-05 18:00:00+00:00,stop_loss,-0.5526612506648473,True,3
long,90376.05,2026-01-02 16:00:00+00:00,93780.01,2026-01-06 07:00:00+00:00,atr_trail,67.51309546532025,True,87
long,93836.81,2026-01-06 14:00:00+00:00,93649.0,2026-01-06 16:00:00+00:00,stop_loss,-4.414669120024067,True,2
long,93258.05,2026-01-06 21:00:00+00:00,91882.87,2026-01-07 09:00:00+00:00,stop_loss,-31.09193125955363,False,12
long,90781.57,2026-01-08 15:00:00+00:00,90781.57,2026-01-08 20:00:00+00:00,stop_loss,-0.1873312643272662,True,5
long,90024.01,2026-01-08 14:00:00+00:00,90024.01,2026-01-09 08:00:00+00:00,stop_loss,-0.27678792421202014,True,18
long,91176.47,2026-01-09 15:00:00+00:00,91176.47,2026-01-09 17:00:00+00:00,stop_loss,-0.3584343698700767,True,2
long,90790.01,2026-01-11 08:00:00+00:00,90868.21071428571,2026-01-11 14:00:00+00:00,atr_trail,0.2352727196685482,True,6
long,91039.15,2026-01-11 16:00:00+00:00,90649.79,2026-01-11 20:00:00+00:00,stop_loss,-10.153682673882622,False,4
long,90708.26,2026-01-11 20:00:00+00:00,90246.48428571428,2026-01-11 23:00:00+00:00,stop_loss,-11.781558201771599,False,3
long,91013.65,2026-01-11 23:00:00+00:00,91639.5857142857,2026-01-12 02:00:00+00:00,atr_trail,11.43397269059542,True,3
long,91258.65,2026-01-12 00:00:00+00:00,91548.3107142857,2026-01-12 02:00:00+00:00,atr_trail,4.846253901097835,True,2
long,91412.44,2026-01-12 01:00:00+00:00,91412.44,2026-01-12 07:00:00+00:00,stop_loss,-0.7663919827854594,True,6
long,92203.56,2026-01-12 02:00:00+00:00,91340.02285714285,2026-01-12 08:00:00+00:00,stop_loss,-20.3311019847206,False,6
long,92123.52,2026-01-12 16:00:00+00:00,90965.54000000001,2026-01-12 21:00:00+00:00,stop_loss,-26.73972544687819,False,5
long,90908.95,2026-01-12 14:00:00+00:00,95047.50357142858,2026-01-13 22:00:00+00:00,atr_trail,81.6172865582229,True,32
long,92462.03,2026-01-13 14:00:00+00:00,95307.77500000001,2026-01-13 22:00:00+00:00,atr_trail,54.82661100994665,True,8
long,93449.99,2026-01-13 15:00:00+00:00,95162.43214285714,2026-01-13 22:00:00+00:00,atr_trail,32.525218052075495,True,7
long,96493.15,2026-01-14 14:00:00+00:00,96493.15,2026-01-14 18:00:00+00:00,stop_loss,-0.5399632438749583,True,4
long,96764.57,2026-01-14 15:00:00+00:00,96764.57,2026-01-14 18:00:00+00:00,stop_loss,-0.4793861814741386,True,3
long,95757.21,2026-01-13 22:00:00+00:00,96339.92,2026-01-15 03:00:00+00:00,atr_trail,10.9060691065902,True,29
long,96737.04,2026-01-15 15:00:00+00:00,95549.61142857143,2026-01-15 19:00:00+00:00,stop_loss,-26.149615564597912,False,4
long,96738.51,2026-01-15 16:00:00+00:00,95525.93714285713,2026-01-15 19:00:00+00:00,stop_loss,-26.66908277050913,False,3
long,95573.64,2026-01-17 15:00:00+00:00,95222.72142857143,2026-01-17 16:00:00+00:00,stop_loss,-8.943417524509277,False,1
long,90684.95,2026-01-20 15:00:00+00:00,89617.66285714286,2026-01-20 17:00:00+00:00,stop_loss,-25.138352126943623,False,2
long,89761.61,2026-01-23 15:00:00+00:00,90124.86,2026-01-23 17:00:00+00:00,atr_trail,6.711273446569053,True,2
long,90124.85,2026-01-23 16:00:00+00:00,90124.85,2026-01-23 19:00:00+00:00,stop_loss,-0.4699279784812821,True,3
long,90600.0,2026-01-23 17:00:00+00:00,89443.24,2026-01-23 20:00:00+00:00,stop_loss,-27.13554083885198,False,3
long,88178.1,2026-01-26 14:00:00+00:00,87641.41,2026-01-26 16:00:00+00:00,stop_loss,-11.431879214583127,True,2
long,88641.44,2026-01-27 16:00:00+00:00,87861.52857142857,2026-01-27 17:00:00+00:00,stop_loss,-19.196993653790628,False,1
long,90257.91,2026-01-28 13:00:00+00:00,89442.11714285715,2026-01-28 15:00:00+00:00,stop_loss,-19.676927709556963,False,2
long,85270.0,2026-01-29 16:00:00+00:00,84078.07857142857,2026-01-29 17:00:00+00:00,stop_loss,-29.55640737824384,False,1
long,78132.33,2026-02-03 15:00:00+00:00,76676.74571428572,2026-02-03 16:00:00+00:00,stop_loss,-38.859461882534035,False,1
long,74935.0,2026-02-03 19:00:00+00:00,74935.0,2026-02-04 13:00:00+00:00,stop_loss,1.1631490148604906,True,18
long,73425.96,2026-02-04 18:00:00+00:00,71611.17714285715,2026-02-05 02:00:00+00:00,stop_loss,-51.03164126537411,False,8
long,69272.0,2026-02-09 14:00:00+00:00,69272.0,2026-02-10 03:00:00+00:00,stop_loss,0.6068718756702396,True,13
long,63509.39,2026-02-06 00:00:00+00:00,68188.0,2026-02-11 04:00:00+00:00,atr_trail,137.1655589197125,True,124
long,67454.49,2026-02-11 13:00:00+00:00,66584.61,2026-02-11 15:00:00+00:00,stop_loss,-23.064128735431346,True,2
long,67274.15,2026-02-13 13:00:00+00:00,68162.9517857143,2026-02-13 15:00:00+00:00,atr_trail,23.54474090610724,True,2
long,68692.12,2026-02-13 15:00:00+00:00,68692.12,2026-02-13 17:00:00+00:00,stop_loss,0.03154501148435429,True,2
long,70505.74,2026-02-14 11:00:00+00:00,69882.77857142857,2026-02-14 12:00:00+00:00,stop_loss,-19.27122587668562,False,1
long,67733.51,2026-02-13 14:00:00+00:00,69640.2,2026-02-14 13:00:00+00:00,atr_trail,50.53111543416891,True,23
long,69701.66,2026-02-14 14:00:00+00:00,69701.66,2026-02-15 00:00:00+00:00,stop_loss,-0.4036808797462288,True,10
long,70183.99,2026-02-15 04:00:00+00:00,70183.99,2026-02-15 08:00:00+00:00,stop_loss,-0.3076051308649077,True,4
long,69763.24,2026-02-16 12:00:00+00:00,68818.81857142856,2026-02-16 13:00:00+00:00,stop_loss,-28.675044925420337,False,1
long,67392.05,2026-02-17 15:00:00+00:00,67392.05,2026-02-17 17:00:00+00:00,stop_loss,0.046213674843142316,True,2
long,67517.36,2026-02-17 16:00:00+00:00,67517.36,2026-02-17 20:00:00+00:00,stop_loss,0.040238472425037974,True,4
long,67694.01,2026-02-18 15:00:00+00:00,66722.33714285714,2026-02-18 18:00:00+00:00,stop_loss,-30.307794297984533,False,3
long,66421.2,2026-02-19 14:00:00+00:00,66369.42,2026-02-19 18:00:00+00:00,stop_loss,-1.7169635168117405,True,4
long,67069.65,2026-02-20 14:00:00+00:00,67069.65,2026-02-20 17:00:00+00:00,stop_loss,-0.26627773196543414,True,3
long,67582.95,2026-02-20 15:00:00+00:00,67582.95,2026-02-21 03:00:00+00:00,stop_loss,0.007169940262801822,True,12
long,68450.01,2026-02-21 14:00:00+00:00,68450.01,2026-02-21 16:00:00+00:00,stop_loss,-0.9102411526309715,True,2
long,67684.14,2026-02-22 15:00:00+00:00,67208.1557142857,2026-02-22 17:00:00+00:00,stop_loss,-15.664869132245572,False,2
long,64783.56,2026-02-23 02:00:00+00:00,65660.1,2026-02-23 16:00:00+00:00,atr_trail,24.323031795633028,True,14
long,65896.75,2026-02-25 01:00:00+00:00,68919.72,2026-02-25 22:00:00+00:00,atr_trail,82.97788672647528,True,21
long,66248.62,2026-02-25 13:00:00+00:00,68919.72,2026-02-25 22:00:00+00:00,atr_trail,72.84212207202005,True,9
long,66973.2,2026-02-25 14:00:00+00:00,68919.72,2026-02-25 22:00:00+00:00,atr_trail,52.6481747496441,True,8
long,63826.0,2026-02-28 07:00:00+00:00,66791.29,2026-03-01 01:00:00+00:00,atr_trail,83.83152365135551,True,18
long,65106.44,2026-02-28 13:00:00+00:00,66791.29,2026-03-01 01:00:00+00:00,atr_trail,47.00785112589671,True,12
long,69130.2,2026-03-02 15:00:00+00:00,69130.2,2026-03-02 17:00:00+00:00,stop_loss,0.8148945447451708,True,2
long,67177.06,2026-03-02 14:00:00+00:00,68760.01,2026-03-03 02:00:00+00:00,atr_trail,42.891325291273894,True,12
long,69428.62,2026-03-02 16:00:00+00:00,67695.93142857142,2026-03-03 08:00:00+00:00,stop_loss,-51.512804587749976,False,16
long,71011.4,2026-03-04 08:00:00+00:00,71011.4,2026-03-04 11:00:00+00:00,stop_loss,0.5701807234975205,True,3
long,68175.9,2026-03-03 16:00:00+00:00,72553.63,2026-03-05 07:00:00+00:00,atr_trail,116.40851913946162,True,39
long,71520.76,2026-03-04 09:00:00+00:00,72553.63,2026-03-05 07:00:00+00:00,atr_trail,26.66788433775855,True,22
long,71621.04,2026-03-04 14:00:00+00:00,72553.63,2026-03-05 07:00:00+00:00,atr_trail,24.34059151971492,True,17
long,68976.0,2026-03-09 13:00:00+00:00,69921.12,2026-03-10 14:00:00+00:00,atr_trail,25.248808695363884,True,25
long,70186.09,2026-03-11 13:00:00+00:00,70186.09,2026-03-11 15:00:00+00:00,stop_loss,0.09159281724179968,True,2
long,70578.7,2026-03-11 14:00:00+00:00,70578.7,2026-03-11 18:00:00+00:00,stop_loss,0.2171103422744347,True,4
long,71475.61,2026-03-13 00:00:00+00:00,72382.72,2026-03-13 15:00:00+00:00,atr_trail,23.183441112689664,True,15
long,73379.18,2026-03-13 13:00:00+00:00,72157.33714285714,2026-03-13 15:00:00+00:00,stop_loss,-34.90216710360765,False,2
long,72749.44,2026-03-15 22:00:00+00:00,72749.44,2026-03-16 00:00:00+00:00,stop_loss,-0.42893551188454815,True,2
long,73573.32,2026-03-16 03:00:00+00:00,73573.32,2026-03-16 07:00:00+00:00,stop_loss,0.12898467619976905,True,4
long,72815.24,2026-03-15 23:00:00+00:00,73456.69,2026-03-16 08:00:00+00:00,atr_trail,15.53500596068305,True,9
long,73835.62,2026-03-16 04:00:00+00:00,75198.02,2026-03-17 03:00:00+00:00,atr_trail,33.44904156402738,True,23
